Ticket ID,Customer ID,Order ID,Customer Query,Query Category,Sentiment,Priority,Created Date,Resolution Status,Escalation Status
TKT-104694,CUST-12030,ORD-482900,I am requesting a refund for order ORD-482900 since the product arrived damaged. The total amount was $349.,Billing,Negative,high,2026-06-07,pending,No
TKT-104695,CUST-14129,ORD-697323,The package containing my Noise-Cancelling Bud S is stuck at the local hub in Boston. Please check on it.,Shipping,Positive,medium,2026-06-23,escalated,Yes
TKT-104696,CUST-18206,ORD-416893,How can I delete my profile? I no longer wish to use this service. My customer name is Hannah Nelson.,Account,Negative,high,2026-06-04,in_progress,No
TKT-104697,CUST-12866,ORD-448438,My order ORD-448438 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Neutral,medium,2026-06-08,escalated,Yes
TKT-104698,CUST-10976,ORD-522972,"Hi, I noticed a double charge of $129 on my credit card for order ORD-522972. Can you please issue a refund?",Billing,Neutral,urgent,2026-07-02,resolved,No
TKT-104699,CUST-12719,ORD-184465,Can you help me debug the sync issue on Windows Desktop? It shows database error ERR_SSL_HANDSHAKE_FAILED constantly.,Technical,Negative,medium,2026-06-02,in_progress,No
TKT-104700,CUST-14025,ORD-727905,How do I clean and maintain my Eco Charging Pad? The user guide doesn't explain this well.,Product,Neutral,urgent,2026-06-28,in_progress,No
TKT-104701,CUST-13909,ORD-786124,Can you provide the tracking number or link for my shipping order ORD-786124?,Shipping,Neutral,urgent,2026-06-02,new,No
TKT-104702,CUST-14999,ORD-445418,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,urgent,2026-07-01,resolved,No
TKT-104703,CUST-13439,ORD-817778,How do I clean and maintain my Noise-Cancelling Bud S? The user guide doesn't explain this well.,Product,Neutral,medium,2026-06-15,in_progress,No
TKT-104704,CUST-13407,ORD-899765,How do I configure the firmware update on the 4K HDR Monitor? I'm getting a connection failure.,Technical,Negative,high,2026-06-11,escalated,Yes
TKT-104705,CUST-11768,ORD-528692,My iPad Air is throwing error ERR_SSL_HANDSHAKE_FAILED when trying to connect to the server. Please help.,Technical,Negative,urgent,2026-06-20,escalated,Yes
TKT-104706,CUST-17623,ORD-877257,i ordered ultra smartwatch v2 but the delivery address is incorrect. can i change it to tampa?,Shipping,Negative,urgent,2026-06-12,new,No
TKT-104707,CUST-10468,ORD-184228,I am looking at Eco Charging Pad and wanted to know if it comes with a warranty. What does the warranty cover? please assist asap.,Product,Negative,urgent,2026-06-22,new,No
TKT-104708,CUST-18845,ORD-959302,My order ORD-959302 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Neutral,urgent,2026-07-02,in_progress,No
TKT-104709,CUST-19830,ORD-844665,I cannot change my username. It keeps saying invalid format. Please help.,Account,Negative,urgent,2026-06-08,in_progress,No
TKT-104710,CUST-11064,ORD-263689,The software crashes on startup on my Samsung Galaxy S23. It worked fine yesterday but now displays ERR_DB_TIMEOUT_504.,Technical,Negative,high,2026-06-08,new,No
TKT-104711,CUST-12644,ORD-731050,i want to merge my old profile with my new one. both are under matthew carter.,Account,Neutral,urgent,2026-06-04,in_progress,No
TKT-104712,CUST-18402,ORD-150860,I was billed twice for my subscription. The invoice shows ORD-150860 for 49 but I only authorized one charge.,Billing,Negative,medium,2026-06-30,resolved,No
TKT-104713,CUST-10622,ORD-246394,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my iPad Air.,Product,Positive,medium,2026-06-17,new,No
TKT-104714,CUST-12285,ORD-911977,Can you help me debug the sync issue on Android Tablet? It shows database error ERR_SSL_HANDSHAKE_FAILED constantly.,Technical,Neutral,urgent,2026-06-02,pending,No
TKT-104715,CUST-17602,ORD-194408,"I'm trying to buy Ultra Smartwatch v2 from Boston, but the payment keeps failing with billing code ERR_CONNECTION_TIMED_OUT.",Billing,Positive,urgent,2026-06-10,new,No
TKT-104716,CUST-14763,ORD-602805,I'm experiencing slow speeds in Houston using Dell XPS 13. Is there an outage in my area?,Technical,Negative,low,2026-06-12,new,No
TKT-104717,CUST-10617,ORD-453130,my card on file was charged 349 but i cancelled my plan last week. refund needed asap. please assist asap.,Billing,Neutral,urgent,2026-06-15,resolved,No
TKT-104718,CUST-14545,ORD-891466,Can you provide the tracking number or link for my shipping order ORD-891466?,Shipping,Neutral,high,2026-06-17,in_progress,No
TKT-104719,CUST-16990,ORD-222505,Where is my package? The tracking for order ORD-222505 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Negative,low,2026-07-02,escalated,Yes
TKT-104720,CUST-17411,ORD-255644,does quantum laptop 15 support integration with macbook pro m2? i couldn't find this spec in the manual.,Product,Positive,urgent,2026-06-19,escalated,Yes
TKT-104721,CUST-14898,ORD-764850,Can you tell me the physical dimensions and weight of 4K HDR Monitor? I want to make sure it fits my desk.,Product,Negative,high,2026-06-06,pending,No
TKT-104722,CUST-16580,ORD-238051,I need to update my billing address from Xenia to my new home. Can you help me? please assist asap.,Billing,Neutral,high,2026-06-12,resolved,No
TKT-104723,CUST-18090,ORD-444466,Could you send me the invoice for my purchase of Pro Headphones X? Order ID is ORD-444466.,Billing,Positive,medium,2026-06-13,in_progress,No
TKT-104724,CUST-17387,ORD-512231,"the delivery status for order ord-512231 says delivered, but i haven't received anything at my home in austin.",Shipping,Positive,urgent,2026-06-04,pending,No
TKT-104725,CUST-10180,ORD-366899,How do I configure the firmware update on the 4K HDR Monitor? I'm getting a connection failure.,Technical,Neutral,medium,2026-06-11,escalated,Yes
TKT-104726,CUST-14508,ORD-415046,I need to update my billing address from Oakland to my new home. Can you help me?,Billing,Positive,urgent,2026-06-04,new,No
TKT-104727,CUST-14603,ORD-487528,I am unable to login on my MacBook Pro M2. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Neutral,high,2026-06-20,pending,No
TKT-104728,CUST-17382,ORD-537978,I am looking at Ultra Smartwatch v2 and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,low,2026-06-09,in_progress,No
TKT-104729,CUST-12266,ORD-909259,How do I clean and maintain my 4K HDR Monitor? The user guide doesn't explain this well.,Product,Neutral,medium,2026-06-09,new,No
TKT-104730,CUST-14906,ORD-296479,My card on file was charged 299 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,high,2026-06-22,resolved,No
TKT-104731,CUST-19908,ORD-797796,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Negative,medium,2026-06-20,pending,No
TKT-104732,CUST-15613,ORD-890677,"I'm trying to buy Eco Charging Pad from Chicago, but the payment keeps failing with billing code ERR_CONNECTION_TIMED_OUT.",Billing,Negative,medium,2026-06-10,new,No
TKT-104733,CUST-14758,ORD-535562,I am unable to login on my iPhone 14 Pro. It keeps spinning and says ERR_DB_TIMEOUT_504.,Technical,Negative,low,2026-06-11,new,No
TKT-104734,CUST-17680,ORD-389642,How do I enable two-factor authentication (2FA) on my iPad Air? I want to secure my account.,Account,Neutral,high,2026-06-25,escalated,Yes
TKT-104735,CUST-15539,ORD-108000,My card on file was charged 199 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,low,2026-06-02,new,No
TKT-104736,CUST-14346,ORD-135553,"The delivery status for order ORD-135553 says delivered, but I haven't received anything at my home in Phoenix.",Shipping,Positive,high,2026-06-04,resolved,No
TKT-104737,CUST-18600,ORD-143077,"The delivery status for order ORD-143077 says delivered, but I haven't received anything at my home in Kansas City.",Shipping,Positive,high,2026-06-10,escalated,Yes
TKT-104738,CUST-11811,ORD-267947,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Neutral,medium,2026-06-24,escalated,Yes
TKT-104739,CUST-12526,ORD-520938,Can you help me debug the sync issue on Dell XPS 13? It shows database error ERR_CONNECTION_TIMED_OUT constantly.,Technical,Neutral,high,2026-06-15,escalated,Yes
TKT-104740,CUST-15398,ORD-384354,I ordered Secure Router Pro but the delivery address is incorrect. Can I change it to Indianapolis?,Shipping,Negative,low,2026-06-08,resolved,No
TKT-104741,CUST-18806,ORD-667314,I need to change my registered email from yvonne.king@example.com to another address.,Account,Positive,high,2026-06-24,in_progress,No
TKT-104742,CUST-16274,ORD-661426,I am unable to login on my iPad Air. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Negative,medium,2026-06-08,pending,No
TKT-104743,CUST-19340,ORD-410062,How do I enable two-factor authentication (2FA) on my Windows Desktop? I want to secure my account.,Account,Positive,high,2026-06-08,resolved,No
TKT-104744,CUST-16091,ORD-856171,i was billed twice for my subscription. the invoice shows ord-856171 for 49 but i only authorized one charge.,Billing,Positive,urgent,2026-06-02,escalated,Yes
TKT-104745,CUST-15858,ORD-580463,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,low,2026-06-27,resolved,No
TKT-104746,CUST-17033,ORD-463573,I ordered Noise-Cancelling Bud S but the delivery address is incorrect. Can I change it to Queens?,Shipping,Positive,urgent,2026-06-28,in_progress,No
TKT-104747,CUST-10814,ORD-989537,My card on file was charged 299 but I cancelled my plan last week. Refund needed ASAP.,Billing,Neutral,high,2026-06-05,escalated,Yes
TKT-104748,CUST-13485,ORD-944764,i ordered quantum laptop 15 but the delivery address is incorrect. can i change it to indianapolis?,Shipping,Positive,high,2026-06-28,resolved,No
TKT-104749,CUST-12030,ORD-482900,I am looking at Ultra Smartwatch v2 and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,medium,2026-06-18,in_progress,No
TKT-104750,CUST-18083,ORD-937890,The secure setup for 4K HDR Monitor fails with code ERR_RESOURCE_NOT_FOUND_404. I have tried restarting the router already.,Technical,Positive,low,2026-06-04,escalated,Yes
TKT-104751,CUST-18897,ORD-549741,Is Secure Router Pro compatible with Mac and Windows? I plan to use it on my MacBook Pro M2.,Product,Neutral,medium,2026-06-09,in_progress,No
TKT-104752,CUST-11989,ORD-338967,Where is my package? The tracking for order ORD-338967 has not updated in 3 days. It was supposed to ship to Wichita.,Shipping,Positive,high,2026-06-09,resolved,No
TKT-104753,CUST-16575,ORD-587489,I'm experiencing slow speeds in Tampa using Samsung Galaxy S23. Is there an outage in my area?,Technical,Positive,low,2026-06-16,pending,No
TKT-104754,CUST-16208,ORD-877802,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,urgent,2026-06-17,in_progress,No
TKT-104755,CUST-17962,ORD-414131,I am unable to login on my Android Tablet. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Positive,urgent,2026-06-06,in_progress,No
TKT-104756,CUST-11209,ORD-192759,Is Quantum Laptop 15 currently in stock in any physical stores near Tampa?,Product,Positive,low,2026-06-07,resolved,No
TKT-104757,CUST-13809,ORD-295295,I was billed twice for my subscription. The invoice shows ORD-295295 for 599 but I only authorized one charge.,Billing,Positive,urgent,2026-06-20,escalated,Yes
TKT-104758,CUST-15625,ORD-591286,I am unable to login on my Samsung Galaxy S23. It keeps spinning and says ERR_DB_TIMEOUT_504.,Technical,Neutral,high,2026-06-25,pending,No
TKT-104759,CUST-13326,ORD-125449,What is the battery life of Secure Router Pro? Does it support fast charging on Samsung Galaxy S23?,Product,Negative,low,2026-06-22,new,No
TKT-104760,CUST-18479,ORD-404587,I ordered Noise-Cancelling Bud S but the delivery address is incorrect. Can I change it to Boston?,Shipping,Positive,low,2026-06-20,escalated,Yes
TKT-104761,CUST-16070,ORD-584734,where is my package? the tracking for order ord-584734 has not updated in 3 days. it was supposed to ship to el paso.,Shipping,Neutral,low,2026-06-25,new,No
TKT-104762,CUST-19860,ORD-981918,Does Noise-Cancelling Bud S support integration with Dell XPS 13? I couldn't find this spec in the manual.,Product,Positive,low,2026-06-17,pending,No
TKT-104763,CUST-10955,ORD-961695,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,high,2026-06-19,pending,No
TKT-104764,CUST-15498,ORD-392293,How do I clean and maintain my Secure Router Pro? The user guide doesn't explain this well.,Product,Positive,medium,2026-06-06,in_progress,No
TKT-104765,CUST-14716,ORD-325193,Can you help me debug the sync issue on iPad Air? It shows database error ERR_AUTH_FAILED_401 constantly.,Technical,Negative,medium,2026-06-25,in_progress,No
TKT-104766,CUST-16548,ORD-729730,My order ORD-729730 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Neutral,low,2026-06-17,pending,No
TKT-104767,CUST-15829,ORD-860450,I need to update my billing address from Yonkers to my new home. Can you help me?,Billing,Neutral,medium,2026-06-26,new,No
TKT-104768,CUST-12468,ORD-805920,The package containing my Noise-Cancelling Bud S is stuck at the local hub in Xenia. Please check on it.,Shipping,Neutral,low,2026-06-08,resolved,No
TKT-104769,CUST-18525,ORD-144579,"The delivery status for order ORD-144579 says delivered, but I haven't received anything at my home in Zion.",Shipping,Negative,low,2026-07-01,resolved,No
TKT-104770,CUST-14936,ORD-410656,The software crashes on startup on my iPhone 14 Pro. It worked fine yesterday but now displays ERR_CONNECTION_TIMED_OUT.,Technical,Negative,medium,2026-06-21,new,No
TKT-104771,CUST-13825,ORD-669420,i forgot my password and the reset email is not arriving. my email is penelope.martinez@example.com.,Account,Positive,high,2026-06-21,pending,No
TKT-104772,CUST-19755,ORD-361372,The package containing my Pro Headphones X is stuck at the local hub in Seattle. Please check on it.,Shipping,Negative,medium,2026-06-09,resolved,No
TKT-104773,CUST-14786,ORD-346456,I'm experiencing slow speeds in Nashville using iPhone 14 Pro. Is there an outage in my area?,Technical,Negative,high,2026-06-26,escalated,Yes
TKT-104774,CUST-18498,ORD-284562,I cannot change my username. It keeps saying invalid format. Please help.,Account,Neutral,low,2026-06-22,resolved,No
TKT-104775,CUST-18284,ORD-766133,I was billed twice for my subscription. The invoice shows ORD-766133 for 199 but I only authorized one charge.,Billing,Neutral,urgent,2026-07-02,pending,No
TKT-104776,CUST-12352,ORD-150084,i received a notification that order ord-150084 was returned to sender. why did that happen?,Shipping,Neutral,high,2026-06-21,resolved,No
