Order ID,Customer ID,Product Name,Product Category,Order Date,Order Amount,Payment Status,Delivery Status,Expected Delivery Date,Refund Status,Warranty Status
ORD-339743,CUST-14597,Secure Router Pro,Networking,2023-12-27,199,Paid,Delivered,2023-12-31,None,Expired
ORD-647554,CUST-14598,Pro Headphones X,Audio,2024-06-14,299,Paid,Cancelled,2024-06-19,None,Expired
ORD-555077,CUST-14598,Quantum Laptop 15,Computing,2024-06-26,1499,Paid,Delivered,2024-07-02,None,Expired
ORD-642129,CUST-14599,Secure Router Pro,Networking,2025-03-22,199,Paid,Delivered,2025-03-26,None,Expired
ORD-778534,CUST-14599,4K HDR Monitor,Display,2025-03-24,599,Processing Refund,Delivered,2025-03-27,Processing,Expired
ORD-934634,CUST-14599,Ultra Smartwatch v2,Wearables,2025-03-31,349,Refunded,Delivered,2025-04-07,Completed,Expired
ORD-707033,CUST-14600,Quantum Laptop 15,Computing,2025-09-28,1499,Unpaid,Cancelled,2025-10-01,None,Active
ORD-310653,CUST-14600,Quantum Laptop 15,Computing,2025-09-28,1499,Paid,Delivered,2025-10-05,None,Active
ORD-801661,CUST-14601,4K HDR Monitor,Display,2025-03-28,599,Paid,Delivered,2025-04-01,None,Expired
ORD-493081,CUST-14601,4K HDR Monitor,Display,2025-03-25,599,Unpaid,Cancelled,2025-03-28,None,Expired
ORD-385597,CUST-14601,Pro Headphones X,Audio,2025-03-22,299,Refunded,Delivered,2025-03-26,Completed,Expired
ORD-507280,CUST-14601,Quantum Laptop 15,Computing,2025-03-20,1499,Paid,In Transit,2025-03-25,None,Expired
ORD-920398,CUST-14601,Ultra Smartwatch v2,Wearables,2025-04-04,349,Paid,Delivered,2025-04-08,None,Expired
ORD-601654,CUST-14602,Ultra Smartwatch v2,Wearables,2024-12-03,349,Paid,Delivered,2024-12-08,None,Expired
ORD-812174,CUST-14602,Quantum Laptop 15,Computing,2024-12-06,1499,Paid,Delivered,2024-12-10,None,Expired
ORD-245940,CUST-14602,Eco Charging Pad,Accessories,2024-12-07,49,Paid,Delivered,2024-12-11,None,No Warranty
ORD-170047,CUST-14602,Pro Headphones X,Audio,2024-12-08,299,Refunded,Not Shipped,2024-12-11,Completed,Expired
ORD-598063,CUST-14602,Eco Charging Pad,Accessories,2024-11-29,49,Paid,Delivered,2024-12-04,None,No Warranty
ORD-487528,CUST-14603,4K HDR Monitor,Display,2025-03-21,599,Paid,In Transit,2025-03-24,None,Expired
ORD-266297,CUST-14604,Pro Headphones X,Audio,2024-05-11,299,Processing Refund,Not Shipped,2024-05-15,Processing,Expired
ORD-279477,CUST-14604,Pro Headphones X,Audio,2024-05-02,299,Refunded,Delivered,2024-05-05,Completed,Expired
ORD-284446,CUST-14604,Ultra Smartwatch v2,Wearables,2024-04-27,349,Processing Refund,Delivered,2024-05-02,Processing,Expired
ORD-890594,CUST-14604,Eco Charging Pad,Accessories,2024-05-03,49,Paid,In Transit,2024-05-10,None,No Warranty
ORD-581813,CUST-14604,Secure Router Pro,Networking,2024-05-10,199,Paid,Delivered,2024-05-15,None,Expired
ORD-315090,CUST-14605,Secure Router Pro,Networking,2025-10-03,199,Unpaid,Delivered,2025-10-08,None,Active
ORD-543418,CUST-14605,Quantum Laptop 15,Computing,2025-10-10,1499,Processing Refund,Not Shipped,2025-10-13,Processing,Active
ORD-151491,CUST-14605,Ultra Smartwatch v2,Wearables,2025-09-28,349,Refunded,Delivered,2025-10-04,Completed,Active
ORD-422596,CUST-14605,4K HDR Monitor,Display,2025-09-26,599,Paid,Delivered,2025-10-03,None,Active
ORD-336158,CUST-14606,Eco Charging Pad,Accessories,2025-11-02,49,Processing Refund,Delivered,2025-11-08,Processing,No Warranty
ORD-450431,CUST-14606,Ultra Smartwatch v2,Wearables,2025-10-25,349,Unpaid,Cancelled,2025-11-01,None,Active
ORD-561715,CUST-14606,Pro Headphones X,Audio,2025-10-31,299,Refunded,Not Shipped,2025-11-03,Completed,Active
ORD-642047,CUST-14607,Secure Router Pro,Networking,2025-12-11,199,Unpaid,Delivered,2025-12-15,None,Active
ORD-817357,CUST-14607,Secure Router Pro,Networking,2025-12-03,199,Paid,Delivered,2025-12-10,None,Active
ORD-634009,CUST-14607,Eco Charging Pad,Accessories,2025-12-06,49,Processing Refund,In Transit,2025-12-13,Processing,No Warranty
ORD-102065,CUST-14607,Noise-Cancelling Bud S,Audio,2025-12-07,129,Paid,Delivered,2025-12-12,None,Active
ORD-844893,CUST-14608,Noise-Cancelling Bud S,Audio,2024-10-20,129,Paid,In Transit,2024-10-24,None,Expired
ORD-942174,CUST-14608,Quantum Laptop 15,Computing,2024-10-13,1499,Paid,In Transit,2024-10-19,None,Expired
ORD-204420,CUST-14608,Noise-Cancelling Bud S,Audio,2024-10-17,129,Paid,Not Shipped,2024-10-20,None,Expired
ORD-817812,CUST-14608,Secure Router Pro,Networking,2024-10-19,199,Processing Refund,Delivered,2024-10-26,Processing,Expired
ORD-128954,CUST-14608,Secure Router Pro,Networking,2024-10-23,199,Processing Refund,Delivered,2024-10-28,Processing,Expired
ORD-342032,CUST-14609,Quantum Laptop 15,Computing,2025-03-11,1499,Paid,Not Shipped,2025-03-16,None,Expired
ORD-737517,CUST-14609,Quantum Laptop 15,Computing,2025-02-27,1499,Paid,Cancelled,2025-03-02,None,Expired
ORD-495720,CUST-14610,4K HDR Monitor,Display,2024-01-23,599,Unpaid,In Transit,2024-01-30,None,Expired
ORD-401087,CUST-14610,4K HDR Monitor,Display,2024-01-23,599,Processing Refund,Delivered,2024-01-27,Processing,Expired
ORD-315199,CUST-14611,Pro Headphones X,Audio,2024-07-20,299,Refunded,Delivered,2024-07-25,Completed,Expired
ORD-332150,CUST-14611,Noise-Cancelling Bud S,Audio,2024-07-20,129,Unpaid,Cancelled,2024-07-23,None,Expired
ORD-520515,CUST-14611,Eco Charging Pad,Accessories,2024-07-04,49,Processing Refund,Delivered,2024-07-10,Processing,No Warranty
ORD-561289,CUST-14611,4K HDR Monitor,Display,2024-07-09,599,Paid,Not Shipped,2024-07-13,None,Expired
ORD-709755,CUST-14611,Noise-Cancelling Bud S,Audio,2024-07-11,129,Processing Refund,In Transit,2024-07-16,Processing,Expired
ORD-892665,CUST-14612,Pro Headphones X,Audio,2026-03-13,299,Unpaid,Delivered,2026-03-18,None,Active
ORD-555389,CUST-14612,Noise-Cancelling Bud S,Audio,2026-03-15,129,Paid,Delivered,2026-03-19,None,Active
ORD-578177,CUST-14612,Eco Charging Pad,Accessories,2026-03-01,49,Paid,In Transit,2026-03-05,None,No Warranty
ORD-211493,CUST-14612,Pro Headphones X,Audio,2026-03-03,299,Processing Refund,Cancelled,2026-03-10,Processing,Active
ORD-985128,CUST-14613,Eco Charging Pad,Accessories,2023-12-03,49,Refunded,Delivered,2023-12-06,Completed,No Warranty
ORD-953109,CUST-14614,Secure Router Pro,Networking,2024-05-28,199,Paid,Delivered,2024-06-03,None,Expired
ORD-600324,CUST-14614,Pro Headphones X,Audio,2024-05-27,299,Unpaid,In Transit,2024-05-31,None,Expired
ORD-432948,CUST-14614,Secure Router Pro,Networking,2024-05-22,199,Paid,Delivered,2024-05-26,None,Expired
ORD-149443,CUST-14615,Secure Router Pro,Networking,2024-01-26,199,Paid,Cancelled,2024-02-01,None,Expired
ORD-828286,CUST-14615,Pro Headphones X,Audio,2024-02-02,299,Processing Refund,Delivered,2024-02-05,Processing,Expired
ORD-221909,CUST-14615,Secure Router Pro,Networking,2024-02-07,199,Paid,Delivered,2024-02-12,None,Expired
ORD-117096,CUST-14615,4K HDR Monitor,Display,2024-02-03,599,Paid,Cancelled,2024-02-07,None,Expired
ORD-551012,CUST-14616,Ultra Smartwatch v2,Wearables,2024-08-02,349,Paid,Delivered,2024-08-05,None,Expired
ORD-741918,CUST-14616,Noise-Cancelling Bud S,Audio,2024-07-27,129,Paid,Not Shipped,2024-07-31,None,Expired
ORD-987347,CUST-14616,Eco Charging Pad,Accessories,2024-07-27,49,Refunded,Delivered,2024-07-31,Completed,No Warranty
ORD-244315,CUST-14616,Secure Router Pro,Networking,2024-07-21,199,Paid,Cancelled,2024-07-25,None,Expired
ORD-294625,CUST-14616,Secure Router Pro,Networking,2024-07-16,199,Paid,Cancelled,2024-07-22,None,Expired
ORD-598397,CUST-14617,Ultra Smartwatch v2,Wearables,2024-12-17,349,Paid,Delivered,2024-12-24,None,Expired
ORD-854456,CUST-14618,Eco Charging Pad,Accessories,2025-10-31,49,Paid,Delivered,2025-11-04,None,No Warranty
ORD-452364,CUST-14618,Eco Charging Pad,Accessories,2025-10-22,49,Unpaid,Delivered,2025-10-28,None,No Warranty
ORD-234674,CUST-14618,Eco Charging Pad,Accessories,2025-10-20,49,Unpaid,Not Shipped,2025-10-26,None,No Warranty
ORD-456038,CUST-14619,4K HDR Monitor,Display,2025-08-28,599,Refunded,Not Shipped,2025-09-03,Completed,Active
ORD-683010,CUST-14620,Noise-Cancelling Bud S,Audio,2026-06-10,129,Paid,In Transit,2026-06-16,None,Active
ORD-991728,CUST-14620,4K HDR Monitor,Display,2026-06-07,599,Paid,In Transit,2026-06-13,None,Active
ORD-361878,CUST-14621,Ultra Smartwatch v2,Wearables,2025-01-07,349,Paid,Delivered,2025-01-12,None,Expired
ORD-948016,CUST-14621,Quantum Laptop 15,Computing,2025-01-01,1499,Unpaid,Cancelled,2025-01-04,None,Expired
ORD-253795,CUST-14621,Pro Headphones X,Audio,2025-01-03,299,Refunded,Cancelled,2025-01-07,Completed,Expired
ORD-531014,CUST-14621,Eco Charging Pad,Accessories,2025-01-13,49,Paid,Not Shipped,2025-01-19,None,No Warranty
ORD-974275,CUST-14621,Secure Router Pro,Networking,2025-01-01,199,Paid,Not Shipped,2025-01-08,None,Expired
ORD-573434,CUST-14622,Noise-Cancelling Bud S,Audio,2023-10-20,129,Paid,Delivered,2023-10-27,None,Expired
ORD-852923,CUST-14622,Ultra Smartwatch v2,Wearables,2023-10-21,349,Paid,Not Shipped,2023-10-26,None,Expired
ORD-494713,CUST-14622,Noise-Cancelling Bud S,Audio,2023-11-04,129,Unpaid,Delivered,2023-11-07,None,Expired
ORD-673377,CUST-14622,Eco Charging Pad,Accessories,2023-10-30,49,Paid,Cancelled,2023-11-03,None,No Warranty
ORD-262360,CUST-14622,Pro Headphones X,Audio,2023-10-21,299,Paid,Not Shipped,2023-10-24,None,Expired
ORD-660436,CUST-14623,Noise-Cancelling Bud S,Audio,2026-04-21,129,Refunded,Not Shipped,2026-04-25,Completed,Active
ORD-953614,CUST-14623,Quantum Laptop 15,Computing,2026-04-23,1499,Paid,In Transit,2026-04-30,None,Active
ORD-456213,CUST-14623,Eco Charging Pad,Accessories,2026-04-24,49,Paid,Not Shipped,2026-05-01,None,No Warranty
ORD-572250,CUST-14623,Ultra Smartwatch v2,Wearables,2026-04-19,349,Paid,Cancelled,2026-04-24,None,Active
ORD-449734,CUST-14624,Noise-Cancelling Bud S,Audio,2025-07-19,129,Refunded,Cancelled,2025-07-22,Completed,Active
ORD-732929,CUST-14624,Ultra Smartwatch v2,Wearables,2025-08-02,349,Paid,In Transit,2025-08-06,None,Active
ORD-261738,CUST-14624,Secure Router Pro,Networking,2025-08-01,199,Paid,In Transit,2025-08-08,None,Active
ORD-152242,CUST-14624,Pro Headphones X,Audio,2025-07-30,299,Refunded,Not Shipped,2025-08-02,Completed,Active
ORD-800197,CUST-14624,Quantum Laptop 15,Computing,2025-07-29,1499,Processing Refund,In Transit,2025-08-03,Processing,Active
ORD-913144,CUST-14625,Pro Headphones X,Audio,2025-05-23,299,Paid,Cancelled,2025-05-30,None,Expired
ORD-531984,CUST-14625,4K HDR Monitor,Display,2025-05-21,599,Paid,Cancelled,2025-05-28,None,Expired
ORD-254967,CUST-14625,Noise-Cancelling Bud S,Audio,2025-05-18,129,Paid,Delivered,2025-05-22,None,Expired
ORD-356273,CUST-14625,Ultra Smartwatch v2,Wearables,2025-05-26,349,Processing Refund,Delivered,2025-05-30,Processing,Expired
ORD-530720,CUST-14626,Secure Router Pro,Networking,2024-03-29,199,Paid,Delivered,2024-04-04,None,Expired
ORD-194536,CUST-14626,Eco Charging Pad,Accessories,2024-03-16,49,Paid,Delivered,2024-03-23,None,No Warranty
ORD-271408,CUST-14626,Secure Router Pro,Networking,2024-03-18,199,Paid,Delivered,2024-03-21,None,Expired
ORD-197982,CUST-14627,Secure Router Pro,Networking,2025-09-05,199,Paid,In Transit,2025-09-08,None,Active
ORD-464664,CUST-14627,Noise-Cancelling Bud S,Audio,2025-08-27,129,Paid,Cancelled,2025-09-03,None,Active
ORD-650197,CUST-14627,Noise-Cancelling Bud S,Audio,2025-09-01,129,Paid,Delivered,2025-09-04,None,Active
ORD-487978,CUST-14627,Ultra Smartwatch v2,Wearables,2025-08-30,349,Paid,Cancelled,2025-09-03,None,Active
ORD-685554,CUST-14628,Quantum Laptop 15,Computing,2024-09-28,1499,Paid,Delivered,2024-10-03,None,Expired
ORD-423429,CUST-14628,Ultra Smartwatch v2,Wearables,2024-10-03,349,Refunded,Delivered,2024-10-08,Completed,Expired
ORD-228811,CUST-14628,Ultra Smartwatch v2,Wearables,2024-10-02,349,Paid,Not Shipped,2024-10-09,None,Expired
ORD-467154,CUST-14628,Pro Headphones X,Audio,2024-10-04,299,Paid,Delivered,2024-10-09,None,Expired
ORD-397836,CUST-14628,Eco Charging Pad,Accessories,2024-09-29,49,Paid,Cancelled,2024-10-05,None,No Warranty
ORD-103574,CUST-14629,4K HDR Monitor,Display,2025-10-17,599,Paid,Delivered,2025-10-24,None,Active
ORD-251281,CUST-14629,4K HDR Monitor,Display,2025-11-03,599,Paid,Delivered,2025-11-06,None,Active
ORD-956600,CUST-14629,4K HDR Monitor,Display,2025-10-20,599,Paid,Not Shipped,2025-10-26,None,Active
ORD-344002,CUST-14629,Ultra Smartwatch v2,Wearables,2025-10-19,349,Paid,Delivered,2025-10-22,None,Active
ORD-540414,CUST-14630,Quantum Laptop 15,Computing,2024-12-25,1499,Paid,Delivered,2024-12-29,None,Expired
ORD-264051,CUST-14630,Quantum Laptop 15,Computing,2025-01-09,1499,Paid,In Transit,2025-01-16,None,Expired
ORD-559509,CUST-14630,Ultra Smartwatch v2,Wearables,2025-01-08,349,Refunded,Delivered,2025-01-14,Completed,Expired
ORD-699261,CUST-14630,Noise-Cancelling Bud S,Audio,2024-12-26,129,Paid,Delivered,2025-01-01,None,Expired
ORD-942359,CUST-14631,4K HDR Monitor,Display,2026-01-10,599,Paid,Not Shipped,2026-01-13,None,Active
ORD-740830,CUST-14632,Noise-Cancelling Bud S,Audio,2024-11-08,129,Refunded,In Transit,2024-11-14,Completed,Expired
ORD-217010,CUST-14633,Eco Charging Pad,Accessories,2025-11-23,49,Refunded,Delivered,2025-11-29,Completed,No Warranty
ORD-206811,CUST-14633,Eco Charging Pad,Accessories,2025-11-18,49,Processing Refund,Not Shipped,2025-11-21,Processing,No Warranty
ORD-626926,CUST-14634,Eco Charging Pad,Accessories,2024-04-30,49,Unpaid,Delivered,2024-05-07,None,No Warranty
ORD-875283,CUST-14634,4K HDR Monitor,Display,2024-05-12,599,Paid,Not Shipped,2024-05-17,None,Expired
ORD-698870,CUST-14634,Secure Router Pro,Networking,2024-05-01,199,Unpaid,Delivered,2024-05-04,None,Expired
ORD-682288,CUST-14634,Quantum Laptop 15,Computing,2024-05-03,1499,Paid,Cancelled,2024-05-09,None,Expired
ORD-852147,CUST-14634,Pro Headphones X,Audio,2024-04-27,299,Paid,Not Shipped,2024-05-02,None,Expired
ORD-281059,CUST-14635,Pro Headphones X,Audio,2026-05-06,299,Paid,Delivered,2026-05-13,None,Active
ORD-993241,CUST-14635,Pro Headphones X,Audio,2026-05-11,299,Paid,In Transit,2026-05-16,None,Active
ORD-561224,CUST-14635,Secure Router Pro,Networking,2026-05-06,199,Paid,Delivered,2026-05-11,None,Active
ORD-867034,CUST-14635,Noise-Cancelling Bud S,Audio,2026-05-17,129,Paid,Delivered,2026-05-20,None,Active
ORD-888322,CUST-14636,Noise-Cancelling Bud S,Audio,2025-03-10,129,Paid,Cancelled,2025-03-16,None,Expired
ORD-570908,CUST-14636,Eco Charging Pad,Accessories,2025-03-10,49,Paid,Not Shipped,2025-03-17,None,No Warranty
ORD-554362,CUST-14636,Quantum Laptop 15,Computing,2025-03-15,1499,Paid,Delivered,2025-03-21,None,Expired
ORD-243462,CUST-14637,Pro Headphones X,Audio,2023-10-25,299,Paid,In Transit,2023-10-30,None,Expired
ORD-886569,CUST-14637,Noise-Cancelling Bud S,Audio,2023-10-19,129,Paid,Not Shipped,2023-10-24,None,Expired
ORD-949247,CUST-14637,Eco Charging Pad,Accessories,2023-10-16,49,Paid,Delivered,2023-10-21,None,No Warranty
ORD-155387,CUST-14637,Secure Router Pro,Networking,2023-10-25,199,Paid,Delivered,2023-10-28,None,Expired
ORD-239625,CUST-14637,Quantum Laptop 15,Computing,2023-10-20,1499,Unpaid,Delivered,2023-10-26,None,Expired
ORD-269307,CUST-14638,Quantum Laptop 15,Computing,2025-05-13,1499,Unpaid,Delivered,2025-05-17,None,Expired
ORD-212912,CUST-14638,Noise-Cancelling Bud S,Audio,2025-04-30,129,Refunded,Not Shipped,2025-05-04,Completed,Expired
ORD-960303,CUST-14638,Secure Router Pro,Networking,2025-05-13,199,Unpaid,Delivered,2025-05-18,None,Expired
ORD-599868,CUST-14639,4K HDR Monitor,Display,2026-05-18,599,Refunded,Delivered,2026-05-25,Completed,Active
ORD-860060,CUST-14639,Secure Router Pro,Networking,2026-05-20,199,Paid,In Transit,2026-05-23,None,Active
ORD-186147,CUST-14639,Pro Headphones X,Audio,2026-05-14,299,Paid,In Transit,2026-05-19,None,Active
ORD-267044,CUST-14639,Secure Router Pro,Networking,2026-05-20,199,Paid,Not Shipped,2026-05-26,None,Active
ORD-594943,CUST-14639,Pro Headphones X,Audio,2026-05-17,299,Refunded,Delivered,2026-05-22,Completed,Active
ORD-568805,CUST-14640,4K HDR Monitor,Display,2024-08-23,599,Refunded,Delivered,2024-08-27,Completed,Expired
ORD-841048,CUST-14640,Pro Headphones X,Audio,2024-08-14,299,Refunded,In Transit,2024-08-17,Completed,Expired
ORD-217834,CUST-14640,Eco Charging Pad,Accessories,2024-08-19,49,Unpaid,Delivered,2024-08-26,None,No Warranty
ORD-691942,CUST-14640,Secure Router Pro,Networking,2024-08-17,199,Paid,Cancelled,2024-08-20,None,Expired
ORD-149583,CUST-14640,Noise-Cancelling Bud S,Audio,2024-08-16,129,Paid,Delivered,2024-08-23,None,Expired
ORD-592131,CUST-14641,Secure Router Pro,Networking,2023-11-26,199,Refunded,Delivered,2023-11-29,Completed,Expired
ORD-232526,CUST-14641,4K HDR Monitor,Display,2023-11-29,599,Unpaid,Delivered,2023-12-04,None,Expired
ORD-521013,CUST-14641,Pro Headphones X,Audio,2023-12-01,299,Paid,Not Shipped,2023-12-06,None,Expired
ORD-523414,CUST-14641,Pro Headphones X,Audio,2023-12-11,299,Paid,In Transit,2023-12-16,None,Expired
ORD-989957,CUST-14642,Pro Headphones X,Audio,2024-04-19,299,Paid,Cancelled,2024-04-26,None,Expired
ORD-653001,CUST-14642,Quantum Laptop 15,Computing,2024-04-21,1499,Paid,In Transit,2024-04-28,None,Expired
ORD-101682,CUST-14642,Noise-Cancelling Bud S,Audio,2024-04-23,129,Paid,Delivered,2024-04-28,None,Expired
ORD-508066,CUST-14642,Quantum Laptop 15,Computing,2024-04-21,1499,Paid,In Transit,2024-04-26,None,Expired
ORD-473145,CUST-14642,Quantum Laptop 15,Computing,2024-04-22,1499,Processing Refund,Not Shipped,2024-04-25,Processing,Expired
ORD-712744,CUST-14643,Noise-Cancelling Bud S,Audio,2024-09-29,129,Paid,Delivered,2024-10-05,None,Expired
ORD-643654,CUST-14644,Noise-Cancelling Bud S,Audio,2025-08-05,129,Paid,Cancelled,2025-08-12,None,Active
ORD-458980,CUST-14645,4K HDR Monitor,Display,2025-01-16,599,Paid,Delivered,2025-01-21,None,Expired
ORD-455381,CUST-14645,Noise-Cancelling Bud S,Audio,2025-01-18,129,Unpaid,Delivered,2025-01-24,None,Expired
ORD-902634,CUST-14645,Secure Router Pro,Networking,2025-01-23,199,Paid,Delivered,2025-01-26,None,Expired
ORD-670019,CUST-14645,Quantum Laptop 15,Computing,2025-01-27,1499,Refunded,Delivered,2025-01-31,Completed,Expired
ORD-219249,CUST-14645,Pro Headphones X,Audio,2025-01-12,299,Unpaid,Delivered,2025-01-19,None,Expired
ORD-994476,CUST-14646,Ultra Smartwatch v2,Wearables,2025-06-23,349,Paid,Delivered,2025-06-26,None,Expired
ORD-736522,CUST-14646,Pro Headphones X,Audio,2025-06-22,299,Paid,Delivered,2025-06-28,None,Expired
ORD-939944,CUST-14646,4K HDR Monitor,Display,2025-06-29,599,Paid,Delivered,2025-07-02,None,Expired
ORD-248691,CUST-14647,Secure Router Pro,Networking,2024-09-06,199,Processing Refund,In Transit,2024-09-13,Processing,Expired
ORD-524694,CUST-14648,4K HDR Monitor,Display,2024-06-07,599,Processing Refund,Cancelled,2024-06-11,Processing,Expired
ORD-372288,CUST-14648,Eco Charging Pad,Accessories,2024-06-15,49,Paid,Delivered,2024-06-18,None,No Warranty
ORD-536325,CUST-14648,Quantum Laptop 15,Computing,2024-06-06,1499,Paid,Cancelled,2024-06-12,None,Expired
ORD-672417,CUST-14648,Noise-Cancelling Bud S,Audio,2024-06-17,129,Paid,In Transit,2024-06-23,None,Expired
ORD-782407,CUST-14648,Ultra Smartwatch v2,Wearables,2024-06-14,349,Paid,Delivered,2024-06-21,None,Expired
ORD-242110,CUST-14649,Eco Charging Pad,Accessories,2025-09-06,49,Unpaid,Not Shipped,2025-09-09,None,No Warranty
ORD-141758,CUST-14650,Eco Charging Pad,Accessories,2025-11-19,49,Refunded,Not Shipped,2025-11-22,Completed,No Warranty
ORD-944389,CUST-14650,4K HDR Monitor,Display,2025-11-19,599,Paid,Delivered,2025-11-25,None,Active
ORD-696562,CUST-14650,Eco Charging Pad,Accessories,2025-11-18,49,Unpaid,Not Shipped,2025-11-21,None,No Warranty
ORD-542901,CUST-14651,Pro Headphones X,Audio,2024-01-19,299,Processing Refund,Not Shipped,2024-01-22,Processing,Expired
ORD-757735,CUST-14651,Pro Headphones X,Audio,2024-02-07,299,Unpaid,Delivered,2024-02-11,None,Expired
ORD-598704,CUST-14651,Quantum Laptop 15,Computing,2024-02-06,1499,Paid,In Transit,2024-02-12,None,Expired
ORD-266529,CUST-14651,Pro Headphones X,Audio,2024-01-23,299,Refunded,In Transit,2024-01-26,Completed,Expired
ORD-968795,CUST-14651,Noise-Cancelling Bud S,Audio,2024-02-06,129,Paid,Cancelled,2024-02-12,None,Expired
ORD-985477,CUST-14652,Secure Router Pro,Networking,2024-10-26,199,Paid,Not Shipped,2024-10-31,None,Expired
ORD-169224,CUST-14653,Quantum Laptop 15,Computing,2026-03-09,1499,Refunded,Delivered,2026-03-12,Completed,Active
ORD-718690,CUST-14654,Eco Charging Pad,Accessories,2026-04-05,49,Paid,In Transit,2026-04-11,None,No Warranty
ORD-351901,CUST-14654,Noise-Cancelling Bud S,Audio,2026-04-11,129,Refunded,Delivered,2026-04-15,Completed,Active
ORD-768462,CUST-14655,Ultra Smartwatch v2,Wearables,2026-06-02,349,Paid,Delivered,2026-06-05,None,Active
ORD-144908,CUST-14656,Noise-Cancelling Bud S,Audio,2025-05-03,129,Refunded,Delivered,2025-05-10,Completed,Expired
ORD-771851,CUST-14656,Pro Headphones X,Audio,2025-05-04,299,Processing Refund,In Transit,2025-05-07,Processing,Expired
ORD-954972,CUST-14656,Ultra Smartwatch v2,Wearables,2025-05-03,349,Paid,Cancelled,2025-05-08,None,Expired
ORD-120842,CUST-14657,Eco Charging Pad,Accessories,2024-12-01,49,Paid,Cancelled,2024-12-06,None,No Warranty
ORD-339405,CUST-14658,Quantum Laptop 15,Computing,2025-10-11,1499,Paid,Cancelled,2025-10-15,None,Active
ORD-413773,CUST-14658,Ultra Smartwatch v2,Wearables,2025-09-25,349,Paid,Delivered,2025-10-02,None,Active
